title,actor
"佛莱迪大战杰森","肯·科齐格"
"佛莱迪大战杰森","莫尼卡·凯娜"
"佛莱迪大战杰森","杰森·雷特"
"佛莱迪大战杰森","凯莉·罗兰"
"怪物","林嘉欣"
"怪物","舒淇"
"怪物","方中信"
"怪物","林雪"
"怪物","谭竣浩"
"怪物","李东翰"
"恶魔的艺术","Arisa Wills"
"恶魔的艺术","Supakson Chaimongkol"
"恶魔的艺术","Somchai Satuthum"
"怪谈协会","袁咏仪"
"怪谈协会","舒淇"
"怪谈协会","黎姿"
"怪谈协会","江希文"
"怪谈协会","张达明"
"怪谈协会","古德昭"
"灵动：鬼影实录3","Lauren Bittner"
"灵动：鬼影实录3","达斯汀·英格拉姆"
"灵动：鬼影实录3","乔安娜·布拉迪"
"灵动：鬼影实录3","凯蒂·菲德斯通"
"灵动：鬼影实录3","斯普雷吉·格雷登"
"阴阳路","古天乐"
"阴阳路","雷宇扬"
"阴阳路","丁子峻"
"阴阳路","朱永棠"
"阴阳路","蔡少芬"
"阴阳路","麦家琪"
"阴阳路","白嘉倩"
"阴阳路","罗兰"
"阴阳路","吴志雄"
"阴阳路","苑琼丹"
"阴阳路","钟丽缇"
"阴阳路","陈锦鸿"
"阴阳路","李兆基"
"阴阳路","伍咏薇"
"阴阳路","郭可盈"
"殉难者","莫贾娜·埃尔阿劳维"
"殉难者","米兰妮·让帕诺米"
"殉难者","Catherine Bégin"
"殉难者","Robert Toupin"
"殉难者","帕翠西卡·图拉斯内"
"殉难者","朱丽叶特·高斯林"
"殉难者","泽维尔·多兰"
"殉难者","Louise Boisvert"
"殉难者","Jean-Marie Moncelet"
"殉难者","Jessie Pham"
"殉难者","Erika Scott"
"殉难者","Isabelle Chasse"
"殉难者","Emilie Miskdjian"
"殉难者","Tony Robinow"
"殉难者","Anie Pascale"
"鬼娃新娘","詹妮弗·提莉"
"鬼娃新娘","布拉德·道里夫"
"鬼娃新娘","凯瑟琳·海格尔"
"食人鱼3DD","丹妮尔·帕娜贝克"
"食人鱼3DD","马特·布什"
"食人鱼3DD","Chris Zylka"
"食人鱼3DD","大卫·科恩查内"
"食人鱼3DD","Meagan Tandy"
"食人鱼3DD","Paul James Jordan"
"食人鱼3DD","让-卢克·比洛多"
"食人鱼3DD","赫克特·吉门雷兹"
"食人鱼3DD","Adrian Martinez"
"食人鱼3DD","克鲁·古拉格"
"食人鱼3DD","大卫·哈塞尔霍夫"
"魔窟","莫里斯·切斯纳特 Morris Chestnut"
"魔窟","艾迪·斯比安 Eddie Cibrian"
"魔窟","科尔·豪瑟 Cole Hause"
"恶魔的艺术3：鬼影随行","Napakapapa Nakaprasit"
"恶魔的艺术3：鬼影随行","Supakorn Kitsuwan"
"恶魔的艺术3：鬼影随行","Paweena Chariffsakul"
"恶魔的艺术3：鬼影随行","Kalorin Supaluck Neemayothin"
"恶魔的艺术3：鬼影随行","Sommart Praihirun"
"恶魔的艺术3：鬼影随行","Namo Tongkumnerd"
"校墓处","徐天佑"
"校墓处","张致恒"
"校墓处","傅颖"
"校墓处","李蕙敏"
"校墓处","陈美诗"
"校墓处","麦子豪"
"我唾弃你的坟墓2","杰玛·达兰德"
"我唾弃你的坟墓2","乔·阿布索隆"
"我唾弃你的坟墓2","雅沃尔·巴哈罗夫"
"我唾弃你的坟墓2","Aleksandar Aleksiev"
"我唾弃你的坟墓2","玛丽·萧克莱"
"我唾弃你的坟墓2","迈克尔·迪克森"
"怪谈新耳袋 电影版","竹中直人"
"怪谈新耳袋 电影版","坂井真纪"
"怪谈新耳袋 电影版","高冈早纪"
"怪谈新耳袋 电影版","堀北真希"
"怪谈新耳袋 电影版","北村一辉"
"怪谈新耳袋 电影版","内野謙太"
"怪谈新耳袋 电影版","曽根英樹"
"怪谈新耳袋 电影版","烏丸せつこ"
"无人生还","卢克·伊万斯"
"无人生还","德里克·迈戈雅"
"无人生还","阿美莉嘉·奥利沃"
"无人生还","阿德莱德·克莱蒙丝"
"无人生还","琳德塞·肖"
"无人生还","劳拉·莱姆希"
"致命录像带","Calvin Reeder"
"致命录像带","莱恩·休斯"
"致命录像带","亚当·温加德"
"致命录像带","Hannah Fierman"
"致命录像带","Mike Donlan"
"致命录像带","Joe Sykes"
"致命录像带","Drew Sawyer"
"月光光心慌慌","唐纳德·普利森斯"
"月光光心慌慌","杰米·李·柯蒂斯"
"月光光心慌慌","Nancy Kyes"
"月光光心慌慌","PJ·索尔丝"
"月光光心慌慌","Charles Cyphers"
"心中有鬼","黎明"
"心中有鬼","刘若英"
"心中有鬼","范冰冰"
"心中有鬼","徐松子"
"黑色星期五","贾德·帕达里克"
"黑色星期五","丹妮尔·帕娜贝克"
"黑色星期五","阿曼达·莱赫提"
"黑色星期五","特拉维斯·范·文克"
"黑色星期五","艾伦·余"
"黑色星期五","德里克·梅耶斯"
"黑色星期五","乔纳森·萨多斯基"
"黑色星期五","朱丽安娜·古尔"
"黑色星期五","本·费德曼"
"黑色星期五","亚伦·艾斯卡本塔"
"黑色星期五","瑞恩·汉森"
"黑色星期五","薇拉·福特"
"黑色星期五","Nick Mennell"
"黑色星期五","阿美莉嘉·奥利沃"
"黑色星期五","凯尔·戴维斯"
"灵异咒","松本まりか"
"灵异咒","アンガールズ"
"灵异咒","荒俣宏"
"灵异咒","飯島愛"
"灵异咒","高樹マリア"
"灵异咒","ダンカン"
"惊心食人族","吉娜·菲利普斯"
"惊心食人族","贾斯汀·朗"
"惊心食人族","乔纳森·布瑞克"
"惊心食人族","Patricia Belcher"
"惊心食人族","艾琳·布伦南"
"刺","保罗·卡斯坦佐"
"刺","Jill Wagner"
"刺","谢伊·惠格姆"
"刺","Rachel Kerbs"
"来电惊魂","卡米拉·贝勒"
"来电惊魂","凯蒂·卡西迪"
"来电惊魂","布莱恩·格拉格提"
"来电惊魂","Molly Bryant"
"来电惊魂","大卫·丹曼"
"来电惊魂","汤米·弗拉纳根"
"鬼影","乔舒亚·杰克逊"
"鬼影","瑞切尔·泰勒"
"鬼影","奥菜惠"
"趣味游戏美国版","娜奥米·沃茨"
"趣味游戏美国版","蒂姆·罗斯"
"趣味游戏美国版","迈克尔·皮特"
"趣味游戏美国版","布拉迪·科贝特"
"趣味游戏美国版","戴文·吉尔哈特"
"趣味游戏美国版","博伊德·盖恩斯"
"趣味游戏美国版","希博汗·法隆"
"恐怖热线之大头怪婴","吴镇宇"
"恐怖热线之大头怪婴","何超仪"
"恐怖热线之大头怪婴","李璨琛"
"恐怖热线之大头怪婴","周丽淇"
"恐怖热线之大头怪婴","张佳佳"
"畸形人","华莱士·福特"
"畸形人","丽拉·海厄姆斯"
"畸形人","奥尔加·巴古拉诺娃"
"活跳尸","杰弗瑞·考姆斯"
"活跳尸","Bruce Abbott"
"活跳尸","巴巴拉·克兰普顿"
"活跳尸","David Gale"
"活跳尸","Robert Sampson"
"山村老尸II色之恶鬼","王合喜"
"山村老尸II色之恶鬼","万绮雯"
"山村老尸II色之恶鬼","张慧仪"
"山村老尸II色之恶鬼","陈炜"
"恐怖幽灵","迈克尔·J·福克斯"
"恐怖幽灵","翠尼·阿瓦拉多"
"恐怖幽灵","彼得·道博森"
"恐怖幽灵","约翰·阿斯廷"
"恐怖幽灵","杰弗瑞·考姆斯"
"恐怖幽灵","迪·沃伦斯"
"恐怖幽灵","杰克·布塞"
"恐怖幽灵","齐·麦克布赖德"
"恐怖幽灵","Jim Fyfe"
"恐怖幽灵","特洛伊·伊万斯"
"恐怖幽灵","朱丽安娜·麦卡蒂"
"恐怖幽灵","李·厄米"
"恐怖幽灵","Elizabeth Hawthorne"
"恐怖幽灵","安吉拉·布鲁姆菲尔德"
"恐怖幽灵","Desmond Kelly"
"预言","堀北真希 Maki Horikita"
"预言","三上博史 Hiroshi Mikami"
"预言","酒井法子 Noriko Sakai"
"鬼镜2","Nick Stahl"
"鬼镜2","William Katt"
"鬼镜2","Lawrence Turner"
"鬼玩人2","布鲁斯·坎贝尔"
"鬼玩人2","Sarah Berry"
"鬼玩人2","Dan Hicks"
"鬼玩人2","Kassie Wesley DePaiva"
"婴尸","Arisara Tongborisuth"
"婴尸","Pitchanart Sakakorn"
"婴尸","Somchai Khemklad"
"身在其中","碧翠斯·黛尔"
"身在其中","娜莎丽·罗赛"
"身在其中","Alysson Paradis"
"身在其中","François-Régis Marchasson"
"身在其中","Jean-Baptiste Tabourin"
"身在其中","塔哈·拉希姆"
"黑暗楼层","斯凯·班尼特"
"黑暗楼层","Noah Huntley"
"黑暗楼层","Dominique McElligott"
"异度见鬼","杰西卡·阿尔芭"
"异度见鬼","亚历桑德罗·尼沃拉"
"异度见鬼","帕克·波西"
"异度见鬼","拉德·舍博德兹加"
"异度见鬼","科洛·莫瑞兹"
"生存游戏","乔恩·福斯特"
"生存游戏","萨米拉·阿姆斯特朗"
"生存游戏","弗朗基·穆尼兹"
"生存游戏","索菲亚·布什"
"生存游戏","米洛·文堤米利亚"
"见鬼2","舒淇"
"见鬼2","郭追"
"见鬼2","原丽淇"
"见鬼2","杰西达邦·福尔迪"
"见鬼2","陈泰铭"
"见鬼2","曾国祥"
"驱魔警探","艾瑞克·巴纳"
"驱魔警探","埃德加·拉米雷兹"
"驱魔警探","奥立薇娅·玛恩"
"驱魔警探","克里斯·科伊"
"驱魔警探","道林·米西克"
"驱魔警探","西恩·哈里斯"
"驱魔警探","乔尔·麦克哈尔"
"驱魔警探","麦克·休斯顿"
"驱魔警探","奥利维亚·霍顿"
"驱魔警探","斯科特·约翰森"
"驱魔警探","丹尼尔·萨乌利"
"驱魔警探","洛丽塔·佛斯特"
"驱魔警探","华伦蒂娜·伦登"
"圣血","亚历桑德罗·佐杜洛夫斯基"
"圣血","Blanca Guerra"
"圣血","Guy Stockwell"
"五月魔女","安吉拉·贝蒂斯"
"五月魔女","杰瑞米·西斯托"
"五月魔女","安娜·法瑞丝"
"咒乐园","陈文媛"
"咒乐园","萧正楠"
"咒乐园","李茏怡"
"咒乐园","惠英红"
"咒乐园","曾国祥"
"咒乐园","赖拉·邦雅淑"
"凶兆","格利高里·派克"
"凶兆","丽·莱米克"
"凶兆","大卫·沃纳"
"凶兆","比莉·怀特劳"
"凶兆","哈维·史蒂芬斯"
"怨鬼之家","萨哈拉·桑卡布理查"
"怨鬼之家","Plyathida Woramueik"
"仪式","安东尼·霍普金斯"
"仪式","科林·奥多霍诺"
"仪式","艾莉丝·布拉加"
"仪式","塞伦·希德"
"仪式","托比·琼斯"
"仪式","鲁特格尔·哈尔"
"仪式","玛塔·加丝蒂妮"
"仪式","克里斯·马奎特"
"仪式","托里·德维托"
"仪式","玛丽亚·卡兰"
"仪式","罗莎·别亚内达"
"仪式","Giampiero Ingrassia"
"仪式","塞西莉亚·达兹"
"仪式","Attila Bardóczy"
"最后一次驱魔","帕特里克·法比安"
"最后一次驱魔","路易斯·赫特哈姆"
"最后一次驱魔","Iris Bahr"
"最后一次驱魔","阿什丽·贝尔"
"最后一次驱魔","卡赖伯·兰德里·琼斯"
"最后一次驱魔","Tony Bentley"
"最后一次驱魔","John Wright Jr."
"最后一次驱魔","Shanna Forrestall"
"最后一次驱魔","Justin Shafer"
"病院惊魂","安布尔·赫德"
"病院惊魂","琳德西·冯塞卡"
"棺木","莫文蔚"
"棺木","连凯"
"棺木","Napakpapha Nakprasitte"
"棺木","阿南达·爱华灵咸"
"棺木","弗罗伦丝·费佛瑞"
"婴灵恶泣","奥黛塔·安纳布尔"
"婴灵恶泣","加里·奥德曼"
"婴灵恶泣","凯姆·吉甘戴"
"婴灵恶泣","奥黛塔·安纳布尔"
"婴灵恶泣","伊德里斯·艾尔巴"
"战栗黑洞","山姆·尼尔"
"战栗黑洞","朱莉·卡门"
"战栗黑洞","尤尔根·普洛斯诺"
"东瀛鬼咒","白石加代子"
"东瀛鬼咒","远藤章造"
"东瀛鬼咒","冈田义德"
"东瀛鬼咒","深浦加奈子"
"东瀛鬼咒","真木阳子"
"东瀛鬼咒","山口美也子"
"东瀛鬼咒","中村俊介"
"东瀛鬼咒","山崎树范"
"东瀛鬼咒","山田优"
"东瀛鬼咒","毛吕师冈"
"东瀛鬼咒","麻丘惠美"
"东瀛鬼咒","杉本哲太"
"东瀛鬼咒","香川照之"
"东瀛鬼咒","小岛圣"
"东瀛鬼咒","我修院达也"
"东瀛鬼咒","村杉蝉之介"
"东瀛鬼咒","岛田久作"
"幽灵人间","陈奕迅"
"幽灵人间","舒淇"
"幽灵人间","李璨琛"
"幽灵人间","黄沾"
"幽灵人间","惠英红"
"幽灵人间","黎耀祥"
"幽灵人间","黄秋生"
"幽灵人间","张达明"
"幽灵人间","谷祖琳"
"鬼娃回魂2","艾力克斯·文森特"
"鬼娃回魂2","珍妮·艾加特"
"鬼娃回魂2","格里特·格雷厄姆"
"鬼娃回魂2","克里斯汀·爱丽斯"
"鬼娃回魂2","布拉德·道里夫"
"鬼娃回魂2","格蕾丝·扎布里斯基"
"鬼娃回魂2","Peter Haskell"
"鬼娃回魂2","贝丝·格兰特"
"鬼娃回魂2","格雷格·格曼"
"鬼娃回魂2","Raymond Singer"
"鬼娃回魂2","Charles Meshack"
"鬼娃回魂2","Stuart Mabray"
"鬼娃回魂2","Matt Roe"
"鬼娃回魂2","Herbie Braha"
"鬼娃回魂2","Don Pugsley"
"宠物公墓","Dale Midkiff"
"宠物公墓","Fred Gwynne"
"宠物公墓","Denise Crosby"
"七月十四","周文健"
"七月十四","刘青云"
"七月十四","陈明真"
"七月十四","罗兰"
"七月十四","张国强"
"七月十四","陶大宇"
"七月十四","刘以达"
"七月十四","黄斌"
"七月十四","苑琼丹"
"荒村客栈","关智斌"
"荒村客栈","罗家英"
"荒村客栈","何美钿"
"荒村客栈","薛山"
"13骇人游戏","朗·普尔曼"
"13骇人游戏","马克·韦伯"
"13骇人游戏","普路特·泰勒·文斯"
"13骇人游戏","德文·格拉耶"
"13骇人游戏","卢蒂娜·卫斯理"
"13骇人游戏","布里特妮·阿尔格"
"凶榜","秦祥林"
"凶榜","余绮霞"
"凶榜","岳华"
"凶榜","王青"
"凶榜","郑则仕"
"凶榜","詹森"
"凶榜","许炳森"
"灵动：鬼影实录4","凯蒂·菲德斯通"
"灵动：鬼影实录4","凯瑟琳·牛顿"
"灵动：鬼影实录4","斯普雷吉·格雷登"
"灵动：鬼影实录4","马特·夏夫利"
"灵动：鬼影实录4","Brady Allen"
"灵动：鬼影实录4","Stephen Dunham"
"灵动：鬼影实录4","亚力桑德拉·李"
"异形魔怪","凯文·贝肯"
"异形魔怪","弗莱德·沃德"
"异形魔怪","Finn Carter"
"异形魔怪","瑞芭·麦肯泰尔"
"阴阳路2：我在你左右","古天乐"
"阴阳路2：我在你左右","雷宇扬"
"阴阳路2：我在你左右","丁子峻"
"阴阳路2：我在你左右","钱嘉乐"
"阴阳路2：我在你左右","温裕虹"
"阴阳路2：我在你左右","李蕙敏"
"阴阳路2：我在你左右","吴志雄"
"阴阳路2：我在你左右","张达明"
"阴阳路2：我在你左右","黎耀祥"
"阴阳路2：我在你左右","伍咏薇"
"阴阳路2：我在你左右","谷德昭"
"致命录像带2","Kelsy Abbott"
"致命录像带2","Hannah Al Rashid"
"致命录像带2","Fachry Albar"
"致命录像带2","奥卡·安塔拉"
"致命录像带2","Bette Cassatt"
"猛鬼屋","杰弗里·拉什"
"猛鬼屋","法米克·詹森"
"猛鬼屋","泰雅·迪格斯"
"猛鬼屋","彼得·盖勒"
"猛鬼屋","克里斯·卡坦"
"猛鬼屋","艾丽·拉特"
"诺斯费拉图","马科斯·夏瑞克"
"诺斯费拉图","John Gottowt"
"诺斯费拉图","格里塔·斯楚瑞德"
"地铁惊魂","Franka Potente"
"地铁惊魂","Vas Blackwood"
"地铁惊魂","Ken Campbell"
"鬼童院","费尔南多·提尔弗"
"鬼童院","爱德华多·诺列加"
"鬼童院","费德里科·路皮"
"鬼童院","玛丽莎·佩雷德斯"
"鬼童院","因尼哥·加塞斯"
"鬼童院","伊琳娜·维塞多"
"鬼来电","莎妮·索萨蒙"
"鬼来电","爱德华·伯恩斯"
"鬼来电","阿祖拉·斯凯"
"鬼来电","安娜·克劳迪亚·塔兰康"
"鬼来电","雷·怀斯"
"恐怖爆发","栗山千明"
"恐怖爆发","大杉涟"
"恐怖爆发","光石研"
"活死人之夜","Duane Jones"
"活死人之夜","Judith O'Dea"
"活死人之夜","Karl Hardman"
"活死人之夜","Marilyn Eastman"
"活死人之夜","Keith Wayne"
"活死人之夜","Judith Ridley"
"活死人之夜","Kyra Schon"
"太平间闹鬼事件2：佐治亚鬼屋事件","凯缇·萨克霍夫"
"太平间闹鬼事件2：佐治亚鬼屋事件","查德·迈克尔·墨瑞"
"太平间闹鬼事件2：佐治亚鬼屋事件","阿比盖尔·斯宾赛"
"太平间闹鬼事件2：佐治亚鬼屋事件","艾米丽·阿琳·林德"
"神秘感染","Najarra Townsend"
"神秘感染","Caroline Williams"
"神秘感染","Alice Macdonald"
"错爱","余文乐"
"错爱","邓丽欣"
"错爱","俞融蓉"
"错爱","曹永廉"
"错爱","谭耀文 Patrick Tam"
"错爱","商天娥"
"天黑请闭眼","王志文"
"天黑请闭眼","吴倩莲"
"天黑请闭眼","张耀扬"
"天黑请闭眼","于娜"
"天黑请闭眼","李小冉"
"天黑请闭眼","廖凡"
"兽餐","克里丝塔·艾伦"
"兽餐","娜维·罗华"
"兽餐","巴萨扎·盖提"
"兽餐","珍妮·瓦德"
"隔离区","哥伦布·绍特"
"隔离区","詹妮弗·卡朋特"
"隔离区","杰伊·赫尔南德兹"
"隔离区","乔纳森·斯卡奇"
"隔离区","拉德·舍博德兹加"
"隔离区","史蒂夫·哈里斯"
"隔离区","Andrew Fiscella"
"裂口女","佐藤江梨子"
"裂口女","加藤晴彦"
"裂口女","水野美纪"
"裂口女","川合千春"
"丛林噩梦","乔什·杜哈明"
"丛林噩梦","梅利莎·乔治"
"丛林噩梦","奥利维亚·王尔德"
"丛林噩梦","碧儿·加勒特"
"丛林噩梦","德斯蒙德·奥斯基"
"僵尸脱衣舞娘","詹娜·詹姆森"
"僵尸脱衣舞娘","罗伯特·英格兰德"
"僵尸脱衣舞娘","Roxy Saint"
"卡里加里博士的小屋","沃纳·克劳斯"
"卡里加里博士的小屋","康拉德·韦特"
"卡里加里博士的小屋","弗里德里希·费赫尔"
"活死人黎明","David Emge"
"活死人黎明","肯·佛瑞"
"活死人黎明","斯科特·H·雷宁格"
"活死人黎明","Gaylen Ross"
"活死人黎明","David Crawford"
"13号星期五","贝丝蒂·帕尔默"
"13号星期五","Adrienne King"
"13号星期五","凯文·贝肯"
"午夜凶铃：凶铃再现","佐藤浩士"
"午夜凶铃：凶铃再现","中谷美纪"
"午夜凶铃：凶铃再现","真田广之"
"雪山惊魂","Ingrid Bolsø Berdal"
"稀人","塚本晋也"
"稀人","Kazuhiro Nakahara"
"稀人","Shun Sugata"
"恐怖蜡像馆","文森特·普莱斯"
"恐怖蜡像馆","弗兰克·洛夫乔伊"
"恐怖蜡像馆","菲莉丝·柯克"
"恐怖蜡像馆","卡罗琳·琼斯"
"恐怖蜡像馆","Paul Picerni"
"恐怖蜡像馆","罗伊·罗伯茨"
"恐怖蜡像馆","安吉拉·克拉克"
"恐怖蜡像馆","Paul Cavanagh"
"恐怖蜡像馆","戴布思·格里尔"
"恐怖蜡像馆","查尔斯·布朗森"
"恐怖蜡像馆","Reggie Rymal"
"狼溪","John Jarratt"
"狼溪","Cassandra Magrath"
"狼溪","Andy McPhee"
"狼溪","Kestie Morassi"
"脆弱","卡莉斯塔·弗洛克哈特"
"脆弱","理查德·劳斯伯格"
"脆弱","埃琳纳·安娜亚"
"鬼使神差","克里斯汀·斯图尔特"
"鬼使神差","迪伦·麦克德莫特"
"鬼使神差","佩内洛普·安·米勒"
"鬼使神差","约翰·考伯特"
"杰莎贝尔","莎拉·斯努克"
"杰莎贝尔","乔丽·卡特"
"杰莎贝尔","马克·韦伯"
"杰莎贝尔","安娜·德拉·雷古拉"
"杰莎贝尔","艾波·斯蒂文斯"
"杰莎贝尔","布莱恩·哈利塞"
"杰莎贝尔","拉丽莎·奥蕾尼克"
"杰莎贝尔","David Andrews"
"杰莎贝尔","Chris Ellis"
"杰莎贝尔","Vaughn Wilson"
"杰莎贝尔","Fran Bennett"
"杰莎贝尔","Paul Garrett"
"杰莎贝尔","Barbara Weetman"
"杰莎贝尔","Jason Davis"
"杰莎贝尔","Lucius Baston"
"疯羊","Matthew Chamberlain"
"疯羊","Tammy Davis"
"疯羊","Peter Feeney"
"猛鬼街3","希瑟·兰根坎普"
"猛鬼街3","克雷格·沃森"
"猛鬼街3","帕特丽夏·阿奎特"
"猛鬼街3","罗伯特·英格兰德"
"惊心食人族2","Jonathan Breck"
"惊心食人族2","Nicki Lynn Aycox"
"惊心食人族2","Billy Aaron Brown"
"驱魔人前传","斯特兰·斯卡斯加德"
"驱魔人前传","伊沙贝拉·斯科鲁普科"
"驱魔人前传","詹姆斯·达西"
"鬼玩人3：魔界英豪","布鲁斯·坎贝尔 Bruce Campbell"
"鬼玩人3：魔界英豪","艾伯丝·戴维兹"
"鬼玩人3：魔界英豪","马库斯·吉尔伯特"
"折磨","德里克·李"
"折磨","克里夫·普洛斯"
"折磨","迈克尔·吉尔"
"折磨","芭娅·莱哈兹"
"折磨","本杰明·泽图恩"
"折磨","扎克·格雷"
"折磨","杰森·李"
"折磨","伊度·凡·布里曼"
"折磨","加里·雷德科普"
"折磨","莉莉·皮·李"
"折磨","艾伦·弗格森"
"亡灵","大卫·安德斯"
"亡灵","克里斯·维尔德"
"亡灵","Louise Griffiths"
"亡灵","Jacy King"
"亡灵","Bernardo Badillo"
"亡灵","Wally White"
"亡灵","Mark Elias"
"亡灵","Zoe Simpson"
"亡灵","大卫·圣.詹姆斯"
"阴阳路3：升棺发财","古天乐"
"阴阳路3：升棺发财","雷宇扬"
"阴阳路3：升棺发财","张锦程"
"阴阳路3：升棺发财","丁子峻"
"阴阳路3：升棺发财","谷德昭"
"阴阳路3：升棺发财","袁洁莹"
"阴阳路3：升棺发财","罗兰"
"阴阳路3：升棺发财","伍咏薇"
"阴阳路3：升棺发财","钱嘉乐"
"阴阳路3：升棺发财","谢天华"
"阴阳路3：升棺发财","成奎安"
"小丑回魂","Tim Curry"
"小丑回魂","丹尼斯·克里斯托弗"
"小丑回魂","Richard Masur"
"小丑回魂","安妮特·奥图"
"小丑回魂","Tim Reid"
"小丑回魂","约翰·瑞特"
"小丑回魂","理查德·托马斯"
"人肉米粉","麦察蓉普拉"
"人肉米粉","Anuway Niwartwong"
"人肉米粉","Wiradit Srimalai"
"人肉米粉","Rattanaballang Tohssawat"
"人肉米粉","Duangta Tungkamanee"
"最后约翰死了","蔡斯·威廉逊"
"最后约翰死了","罗勃·梅耶斯"
"最后约翰死了","保罗·吉亚玛提"
"最后约翰死了","克兰西·布朗"
"最后约翰死了","格林·特鲁曼"
"最后约翰死了","道格·琼斯"
"最后约翰死了","丹尼尔·洛巴克"
"咒怨3(美版)","玛丽娜·赛提斯"
"咒怨3(美版)","肖妮·史密斯"
"咒怨3(美版)","马修·奈特"
"咒怨3(美版)","博·米尔乔夫"
"我仍然知道你去年夏天干了什么","詹妮弗·洛芙·休伊特"
"我仍然知道你去年夏天干了什么","小弗雷迪·普林兹"
"我仍然知道你去年夏天干了什么","布兰蒂·诺维德"
"格蕾丝","乔丹·莱德"
"格蕾丝","Stephen Park"
"格蕾丝","Gabrielle Rose"
"僵尸叔叔","午马"
"僵尸叔叔","钱嘉乐"
"僵尸叔叔","李丽珍"
"僵尸叔叔","陈友"
"僵尸叔叔","元华"
"僵尸叔叔","王玉环"
"阿娘","宋允儿"
"阿娘","李东旭"
"阿娘","李忠秀"
"阿娘","金玉彬"
"阿娘","郑元中"
"死亡之雪2","爱丽达·阿察瑞儿"
"死亡之雪2","马丁·斯塔尔"
"死亡之雪2","卡尔-马格努斯·阿德纳"
"死亡之雪2","乔斯琳·德波尔"
"死亡之雪2","英加·海尔格·吉姆勒"
"死亡之雪2","斯蒂格·弗洛德·亨里克森"
"死亡之雪2","维加·霍尔"
"死亡之雪2","克里斯托弗·琼勒"
"死亡之雪2","德里克·梅耶斯"
"鬼女魔咒","中越典子"
"鬼女魔咒","柄本佑"
"鬼女魔咒","目黑真希"
"鬼女魔咒","香川照之"
"鬼女魔咒","菜叶菜"
"鬼作秀","哈尔·霍尔布鲁克"
"鬼作秀","莱斯利·尼尔森"
"鬼作秀","阿德里安娜·巴比欧"
"鬼作秀","E.G.马绍尔"
"鬼作秀","艾德·哈里斯"
"鬼作秀","特德·丹森"
"鬼作秀","斯蒂芬·金"
"猛鬼街2","Mark Patton"
"猛鬼街2","肯·迈尔斯"
"猛鬼街2","罗伯特·拉斯勒"
"猛鬼街2","克鲁·古拉格"
"猛鬼街2","霍普·兰格"
"猛鬼街2","马绍尔·贝尔"
"猛鬼街2","Melinda O. Fee"
"猛鬼街2","Sydney Walsh"
"猛鬼街2","罗伯特·英格兰德"
"猛鬼街2","Christie Clark"
"猛鬼街2","Lyman Ward"
"驱魔警察","林正英"
"驱魔警察","苗乔伟"
"驱魔警察","林俊贤"
"驱魔警察","王美华"
"驱魔警察","西协美智子"
"驱魔警察","午马"
"驱魔警察","周比利"
"驱魔警察","陈治良"
"恐怖鸡","吴倩莲"
"恐怖鸡","黎耀祥"
"恐怖鸡","陈豪"
"恐怖鸡","黄文慧"
"恐怖鸡","元彬"
"恐怖鸡","林雪"
"街尾之宅","詹妮弗·劳伦斯"
"街尾之宅","伊丽莎白·苏"
"街尾之宅","麦克斯·泰瑞奥"
"街尾之宅","吉尔·贝罗斯"
"街尾之宅","Eva Link"
"街尾之宅","诺兰·杰拉德·冯克"
"街尾之宅","艾莉·麦克唐纳"
"新天师斗僵尸","安东·叶利钦"
"新天师斗僵尸","伊莫琴·普茨"
"新天师斗僵尸","科林·法瑞尔"
"新天师斗僵尸","克里斯托夫·梅兹-普莱瑟"
"新天师斗僵尸","托妮·科莱特"
"新天师斗僵尸","大卫·田纳特"
"降头","郑浩南"
"降头","邵美琪"
"降头","黄德斌"
"降头","许绍雄"
"降头","林雪"
"降头","刘锦玲"
"降头","古宇"
"降头","滕子萱"
"猛鬼大厦","吴君如"
"猛鬼大厦","楼南光"
"猛鬼大厦","张敏"
"猛鬼大厦","柏安妮"
"猛鬼大厦","曹查理"
"猛鬼大厦","罗兰"
"猛鬼大厦","关秀媚"
"猛鬼大厦","胡枫"
"猛鬼大厦","成奎安"
"猛鬼大厦","袁祥仁"
"猛鬼大厦","曹达华"
"魔诫坟场","鲁伯特·艾弗雷特"
"魔诫坟场","安娜·法尔奇"
"魔诫坟场","François Hadji-Lazaro"
"407航班","Marsha Wattanapanich"
"407航班","彼得·奈特"
"407航班","Paramej Noiam"
"407航班","Paramej Noiam"
"407航班","Jonathan Samson"
"407航班","Jonathan Samson"
"407航班","Sisangian Sihalath"
"407航班","Namo Tongkumnerd"
"407航班","Patcharee Tubthong"
"鬼娃孽种","布拉德·道里夫"
"下一个就是你","Brad Dourif"
"下一个就是你","Rebecca Gayheart"
"下一个就是你","Jared Leto"
"下一个就是你","Alicia Witt"
"下一个就是你","Joshua Jackson"
"下一个就是你","Robert Englund"
"外壳","德文·格拉耶"
"外壳","约翰·威斯利·查特曼"
"外壳","克里斯托弗约翰托马森"
"外壳","塔姆茵·瑟斯沃克"
"外壳","Ben Easter"
"外壳","Josh Skipworth"
"外壳","Nick Toussaint"
"外壳","Michael Cornelison"
"外壳","Aaron Harpold"
"外壳","Candice Rose"
"真心话大冒险","珍妮-雅克"
"真心话大冒险","连姆·博伊尔"
"真心话大冒险","Florence Hall"
"真心话大冒险","Jack Gordon"
"真心话大冒险","Elana Di Troya"
